NL;FOL;LLM_FOL;BLEU;LE
A solar panel converts sunlight into electricity, making it a renewable and environmentally friendly energy source.;∀x (SolarPanel(x) → (ConvertsSunlight(x) ∧ ProducesElectricity(x) ∧ RenewableEnergySource(x) ∧ EnvironmentallyFriendly(x)));∀x (solar_panel(x) → (converts_sunlight_into_electricity(x) ∧ renewable(x) ∧ environmentally_friendly(x)));0.4256341495248145;0.96875
A parent can have multiple children, and a child can have multiple siblings.;∀x∀y (Parent(x) ∧ Child(y) → (CanHaveMultipleChildren(x) ∧ CanHaveMultipleSiblings(y)));∀x (Parent(x) → ∃y (Child(y) ∧ Sibling(y, x))) ∧ ∀y (Child(y) → ∃x (Child(x) ∧ Sibling(x, y)));0.28637379498428367;0.53125
There are substances that are neither acidic nor basic.;∃x (Substance(x) ∧ ¬(Acidic(x) ∨ Basic(x)));∃x (Substance(x) ∧ ¬Acidic(x) ∧ ¬Basic(x));0.6731407775173047;1.0
Musical instruments like the piano or violin produce sound through the vibration of strings.;∀x (MusicalInstrument(x) ∧ (Piano(x) ∨ Violin(x)) → ProducesSoundThroughVibration(x));∀x (MusicalInstrument(x) → (StringVibration(x) ∧ (x = Piano ∨ x = Violin) ∧ SoundProduction(x)));0.4496214833476127;0.0
If a musical instrument is a string instrument, then it produces sound through vibrating strings.;∀x (MusicalInstrument(x) ∧ StringInstrument(x) → ProducesSoundThroughVibratingStrings(x));string_instrument(X) ∧ musical_instrument(X) → produces_sound_through_vibrating_strings(X);0.0;1.0
Sneezing spreads germs in the air.;∀x∀y (Sneezing(x) ∧ Germs(y) → SpreadsInAir(x, y));sneezing(X) ∧ germs(Y) → spreads_in_air(X, Y);0.1539632546579641;1.0
A theater hosts plays, concerts, or movie screenings, with actors or musicians performing.;∀x∀y∀z (Theater(x) ∧ (Play(y) ∨ Concert(y) ∨ MovieScreening(y)) ∧ (Actor(z) ∨ Musician(z)) → (Hosts(x, y) ∧ Performs(z, y)));∀x (Theater(x) → (Plays(x) ∨ Concerts(x) ∨ MovieScreenings(x)) ∧ (Actors(x) ∨ Musicians(x)));0.161661928998285;0.63671875
Instruments that produce sound by vibration are called musical instruments.;∀x (Instrument(x) ∧ ProducesSoundByVibration(x) → MusicalInstrument(x));∀x (x produces_sound_by_vibration → x is_called_musical_instrument);0.0;0.0
A transportation method that travels on a fixed route, operates on a schedule, and carries multiple passengers is a bus or a train.;∀x (TransportationMethod(x) ∧ TravelsFixedRoute(x) ∧ OperatesOnSchedule(x) ∧ CarriesMultiplePassengers(x) → (Bus(x) ∨ Train(x)));∀x ( transportation(x) ∧ fixed_route(x) ∧ operates_on_schedule(x) ∧ carries_multiple_passengers(x) → (bus(x) ∨ train(x)));0.6813430964678762;1.0
A movie is a thriller if it has suspense, excitement, and a surprise ending.;∀x (Movie(x) ∧ Suspense(x) ∧ Excitement(x) ∧ SurpriseEnding(x) → Thriller(x));movie(x) ∧ has_suspense(x) ∧ has_excitement(x) ∧ has_surprise_ending(x) → thriller(x);0.5385001672170208;1.0
A shopping mall houses various types of stores, such as clothing, electronics, and grocery, while also providing entertainment options like movie theaters and arcades.;∀x (ShoppingMall(x) ∧ (ClothingStores(x) ∨ ElectronicsStores(x) ∨ GroceryStores(x)) → ProvidesEntertainmentOptions(x));∀x (ShoppingMall(x) → (Store(x, Clothing) ∨ Store(x, Electronics) ∨ Store(x, Grocery) ∧ Entertainment(x, MovieTheater) ∨ Entertainment(x, Arcade)));0.21962668046982045;0.859375
Fish swim, birds fly, and horses run.;∀x (Fish(x) → Swim(x)) ∧ ∀y (Bird(y) → Fly(y)) ∧ ∀z (Horse(z) → Run(z));∀x (Fish(x) → Swim(x)) ∧ ∀y (Bird(y) → Fly(y)) ∧ ∀z (Horse(z) → Run(z));1.0;1.0
If a person is a counselor, they provide guidance and support.;∀x (Counselor(x) → (ProvidesGuidance(x) ∧ ProvidesSupport(x)));counselor(x) ∧ person(x) → provides_guidance_and_support(x);0.34744537008228615;0.75
A film that combines captivating visuals and an emotionally engaging storyline can achieve critical acclaim.;∀x ∀y (Film(x) ∧ CaptivatingVisuals(x) ∧ EmotionallyEngagingStoryline(x) → CanAchieveCriticalAcclaim(y));∀x (C(x) → V(x) ∧ E(x));0.2562402498959597;0.4375
An appliance can be small or large, designed for the kitchen or laundry room, and powered by electricity, gas, or batteries.;∀x (Appliance(x) → ((Small(x) ⊕ Large(x)) ∧ (KitchenAppliance(x) ⊕ LaundryAppliance(x)) ∧ (Electric(x) ∨ Gas(x) ∨ BatteryPowered(x))));∀x (Appliance(x) → (Small(x) ∨ Large(x)) ∧ (KitchenDesign(x) ∨ LaundryDesign(x)) ∧ (ElectricPower(x) ∨ GasPower(x) ∨ BatteryPower(x)));0.5957432328570778;0.66015625
If a person is a meteorologist, they study weather patterns and phenomena.;∀x (Meteorologist(x) → (StudiesWeatherPatterns(x) ∧ StudiesWeatherPhenomena(x)));Meteorologist(x) ∧ Study(x, WeatherPatternsAndPhenomena);0.18409401356937144;0.625
A keyboard is used to input text.;∀x (Keyboard(x) → UsedToInputText(x));∀x (Keyboard(x) → InputText(x));0.7611606003349892;1.0
A watch uses gears to keep time, while a digital clock uses a crystal oscillator.;∀x ∀y (Watch(x) ∧ DigitalClock(y) → (UsesGears(x) ∧ UsesCrystalOscillator(y)));"watch(X) ∧ gears(Y) ∧ keep_time(Z) → has_gears(X, Y, Z)
digital_clock(X) ∧ crystal_oscillator(Y) ∧ keep_time(Z) → uses_crystal_oscillator(X, Y, Z)";0.0;0.0
A beverage is classified as a cocktail if it contains alcohol, is a mixture of different ingredients, and is typically served at social events or in bars.;∀x (Beverage(x) ∧ ContainsAlcohol(x) ∧ MixtureOfIngredients(x) ∧ TypicallyServedAt(x, socialEvents, bars) → Cocktail(x));Cocktail(X) ∧ Alcohol(Y) ∧ Mixture(Z) ∧ SocialEvent(W) ∧ Bar(V) ∧ Contains(X, Y, Z) ∧ ServedAt(X, W, V);0.0;0.0390625
If a person catches a cold, they might have a fever or a runny nose.;∀x (Person(x) ∧ CatchesCold(x) → (HasFever(x) ∨ HasRunnyNose(x)));∀x (CatchesCold(x) → (Fever(x) ∨ RunnyNose(x)));0.4676684490940927;0.9375
A type of clothing can be either formal or casual.;∀x (ClothingType(x) → Formal(x) ⊕ Casual(x));∀x (Clothing(x) → (Formal(x) ∨ Casual(x)));0.4794425184430299;0.625
A fashion choice is stylish if it is trendy, comfortable, and either colorful or has interesting patterns.;∀x (FashionChoice(x) ∧ Trendy(x) ∧ Comfortable(x) → (Colorful(x) ∨ InterestingPatterns(x)) ∧ Stylish(x));stylish(X) :- trendy(X), comfortable(X), colorful(X) ∨ interesting_patterns(X).;0.0;0.0
A book contains pages with text and illustrations that convey information, stories, or ideas.;∀x (Book(x) ↔ (ContainsPages(x) ∧ WithTextAndIllustrations(x) ∧ ConveysInformationStoriesOrIdeas(x)));∀x (Book(x) → ∃y (Page(y) ∧ TextIllustration(y) ∧ ConveyInformation(y, x)));0.3365737931901264;0.9375
An energy-efficient building uses renewable energy sources and sustainable materials, reducing its environmental impact.;∀x (EnergyEfficientBuilding(x) → (UsesRenewableEnergySources(x) ∧ SustainableMaterials(x) ∧ ReducesEnvironmentalImpact(x)));energy_efficient_building(X) ∧ uses_renewable_energy(X, Y) ∧ uses_sustainable_materials(X, Z) → reduces_environmental_impact(X);0.0;0.625
A carnivore is an organism that primarily feeds on other animals, an herbivore is an organism that primarily feeds on plants, and an omnivore is an organism that feeds on both animals and plants.;∀x∀y∀z (Carnivore(x) ∧ Herbivore(y) ∧ Omnivore(z) → (FeedsOnAnimals(x) ∧ FeedsOnPlants(y) ∧ FeedsOnAnimalsAndPlants(z)));∀x (Carnivore(x) → PrimarilyFeedsOnAnimals(x)) ∧ ∀x (Herbivore(x) → PrimarilyFeedsOnPlants(x)) ∧ ∀x (Omnivore(x) → FeedsOnBothAnimalsAndPlants(x));0.189526961733919;0.0
A dessert is delicious if it has a pleasant taste and an appealing texture.;∀x (Dessert(x) ∧ PleasantTaste(x) ∧ AppealingTexture(x) → Delicious(x));∀x (Dessert(x) → (PleasantTaste(x) ∧ AppealingTexture(x)));0.7097320000882399;0.6875
A fish swims in water, while a bird flies in the air.;∀x∀y (Fish(x) ∧ Bird(y) → (SwimsInWater(x) ∧ FliesInAir(y)));∀x (Fish(x) → SwimsIn(x, Water)) ∧ ∀y (Bird(y) → FliesIn(y, Air));0.345432001888527;0.75
A circle has no corners, a triangle has three corners, and a square has four corners.;∀x∀y∀z (Circle(x) ∧ Triangle(y) ∧ Square(z) → (HasNoCorners(x) ∧ HasThreeCorners(y) ∧ HasFourCorners(z)));∀x (Circle(x) → ¬HasCorners(x)) ∧ ∀x (Triangle(x) → HasCorners(x) ∧ NumberCorners(x) = 3) ∧ ∀x (Square(x) → HasCorners(x) ∧ NumberCorners(x) = 4);0.18709011950225715;0.0
Healthy teeth require regular brushing and flossing.;∀x (HealthyTeeth(x) → (RequiresBrushing(x) ∧ RequiresFlossing(x)));healthy(X) ∧ regular(Y, brushing) ∧ regular(Z, flossing) → teeth(X, Y, Z);0.0;0.6875
A medication that effectively treats symptoms, has minimal side effects, and can be administered easily is often preferred by healthcare professionals.;∀x (Medication(x) ∧ EffectivelyTreatsSymptoms(x) ∧ MinimalSideEffects(x) ∧ EasilyAdministered(x) → PreferredByHealthcareProfessionals(x));∀x (Medication(x) ∧ EffectiveTreatment(x) ∧ MinimalSideEffects(x) ∧ EasyAdministration(x) → PreferredByHealthcareProfessionals(x));0.8020219183488043;1.0
Dogs bark, babies cry, and sirens wail.;∀x (Dog(x) → Bark(x)) ∧ ∀y (Baby(y) → Cry(y)) ∧ ∀z (Siren(z) → Wail(z));∀x (Dog(x) → Bark(x)) ∧ ∀y (Baby(y) → Cry(y)) ∧ ∀z (Siren(z) → Wail(z));1.0;1.0
In a democratic country, citizens have the right to vote and the right to express their opinions freely.;∀x (DemocraticCountry(x) → (RightToVote(x) ∧ RightToExpressOpinionsFreely(x)));DemocraticCountry(X) ∧ Citizen(Y) → VoteRight(Y, X) ∧ FreeExpressionRight(Y, X);0.0;0.6875
A product becomes a bestseller if it has innovative features, reasonable pricing, and effective marketing, but not if it has manufacturing defects or poor customer support.;∀x (Product(x) ∧ Bestseller(x) ↔ (InnovativeFeatures(x) ∧ ReasonablePricing(x) ∧ EffectiveMarketing(x) ∧ ¬(ManufacturingDefects(x) ∨ PoorCustomerSupport(x))));"bestseller(X) ∧ manufacturing_defects(X) → ¬bestseller(X)
bestseller(X) ∧ poor_customer_support(X) → ¬bestseller(X)
bestseller(X) ∧ innovative_features(X) ∧ reasonable_pricing(X) ∧ effective_marketing(X) → bestseller(X)";0.0;0.0
A celestial object that orbits a star, reflects light, and is not a satellite is a planet.;∀x (CelestialObject(x) ∧ OrbitsStar(x) ∧ ReflectsLight(x) ∧ ¬Satellite(x) → Planet(x));∀x (CelestialObject(x) ∧ OrbitsStar(x) ∧ ReflectsLight(x) ∧ ¬Satellite(x) → Planet(x));1.0;1.0
An island is volcanic if it was formed by volcanic activity, has a volcanic cone, and shows signs of geothermal activity.;∀x (Island(x) ∧ FormedByVolcanicActivity(x) ∧ HasVolcanicCone(x) ∧ GeothermalActivity(x) → Volcanic(x));island(X) ∧ formed_by_volcanic_activity(X) ∧ has_volcanic_cone(X) ∧ shows_geothermal_activity(X) → volcanic(X);0.14572508845625426;1.0
Factories manufacture goods from raw materials, employing workers to operate machinery.;∀x∀y∀z (Factory(x) ∧ RawMaterial(y) ∧ Worker(z) → (ManufacturesGoods(x, y) ∧ Employs(x, z) ∧ OperatesMachinery(z)));∀x (Factory(x) → Manufacture(x, Goods, RawMaterials)) ∧ ∀y (Employ(y, Worker, Machinery));0.15921565077387312;0.453125
Washing your hands with soap and water is effective in removing dirt and germs.;∀x (WashesHands(x) ∧ UsesSoap(x) ∧ UsesWater(x) → (RemovesDirt(x) ∧ RemovesGerms(x)));wash(X) ∧ has_soap(Y) ∧ has_water(Z) → effective_in_removing_dirt_and_germs(X, Y, Z);0.0;0.96875
A type of dance can be either ballet or contemporary.;∀x (DanceType(x) → Ballet(x) ⊕ Contemporary(x));∀x (Dance(x) → (Ballet(x) ∨ Contemporary(x)));0.4794425184430299;0.625
A predator hunts and consumes prey for sustenance, while the prey population affects the abundance of predators in an ecosystem.;∀x∀y∀z (Predator(x) ∧ HuntsAndConsumes(x, y) ∧ Prey(y) ∧ AffectsAbundance(y, z) ∧ Ecosystem(z) → SustainsPopulation(x, z));∀x (Predator(x) → Hunt(x) ∧ Consume(x) ∧ Sustain(x)) ∧ ∀y (Prey(y) → Affect(y) ∧ Abundance(y) ∧ Ecosystem(y));0.31153002567634974;0.05078125
When a material is a good conductor of electricity, it allows electric current to flow through it easily.;∀x (Material(x) ∧ GoodConductorOfElectricity(x) ↔ AllowsElectricCurrentToFlowEasily(x));good_conductor(X) ∧ electric_current(Y) → flow_electricity(X, Y);0.0;0.625
An object is a microscope when it is an optical instrument that magnifies small specimens, often used in scientific research, and provides detailed images of otherwise unseen structures.;∀x (Object(x) ∧ OpticalInstrument(x) ∧ MagnifiesSmallSpecimens(x) ∧ OftenUsedInScientificResearch(x) ∧ ProvidesDetailedImages(x) → Microscope(x));∀x (Microscope(x) ↔ OpticalInstrument(x) ∧ MagnifiesSmallSpecimens(x) ∧ UsedInScientificResearch(x) ∧ ProvidesDetailedImages(x, UnseenStructures));0.571720490494437;0.078125
A worker who is skilled, experienced, and knowledgeable is an expert.;∀x (Worker(x) ∧ Skilled(x) ∧ Experienced(x) ∧ Knowledgeable(x) → Expert(x));expert(X) :- skilled(X), experienced(X), knowledgeable(X).;0.0;0.0
An artwork that is made with watercolors and is created on paper is considered a watercolor painting.;∀x (Artwork(x) ∧ MadeWithWatercolors(x) ∧ CreatedOnPaper(x) → WatercolorPainting(x));∀x (WatercolorPainting(x) ↔ MadeWithWatercolors(x) ∧ CreatedOnPaper(x));0.5535341048255852;0.3125
An airplane requires maintenance when it has flown a certain number of hours or has experienced mechanical issues.;∀x (Airplane(x) ∧ (FlownCertainHours(x) ∨ MechanicalIssues(x)) → RequiresMaintenance(x));∀x (Airplane(x) → (Hours_flown(x, y) ≥ Certain_number(y) ∧ Mechanical_issues(x) → Maintenance_required(x)));0.34760411181684364;0.0
Insects have wings, while arachnids do not.;∀x (Insect(x) → HasWings(x)) ∧ ∀y (Arachnid(y) → ¬HasWings(y));∀x (Insect(x) → Winged(x)) ∧ ∀y (Arachnid(y) → ¬Winged(y));0.8020219183488043;1.0
Museums display artifacts and artworks to educate and inspire visitors.;∀x∀y∀z (Museum(x) ∧ Artifact(y) ∧ Artwork(z) → (DisplaysToEducateAndInspire(x, y) ∧ DisplaysToEducateAndInspire(x, z)));∀x (Museum(x) → (Display(x, Artifact) ∧ Display(x, Artwork) ∧ Educate(x, Visitor) ∧ Inspire(x, Visitor)));0.2439285004504979;0.625
A stadium is considered iconic when it has a unique architectural design and historical significance.;∀x (Stadium(x) ∧ UniqueArchitecturalDesign(x) ∧ HistoricalSignificance(x) → Iconic(x));iconic(X) ∧ architectural_design(Y) ∧ historical_significance(Z) → iconic_stadium(X, Y, Z);0.0;1.0
A film is categorized as a documentary if it presents factual information, features real-life events, and is intended for educational purposes.;∀x (Documentary(x) ↔ (Film(x) ∧ PresentsFactualInformation(x) ∧ FeaturesRealLifeEvents(x) ∧ IntendedForEducationalPurposes(x)));documentary(X) :- factual(X), real_life_events(X), educational_purpose(X);0.0;0.0
An event that occurs rarely and has a significant impact is considered an outlier.;∀x (Event(x) ∧ RareOccurrence(x) ∧ SignificantImpact(x) → Outlier(x));∀x (Rare(x) ∧ SignificantImpact(x) → Outlier(x));0.6358410042286204;0.9375
A film can be a blockbuster if it generates significant revenue and receives positive reviews.;∀x (Film(x) ∧ SignificantRevenue(x) ∧ PositiveReviews(x) → Blockbuster(x));∀x (Film(x) → (Revenue(x, Significant) ∧ Reviews(x, Positive)) → Blockbuster(x));0.47776664558373294;0.75
A person is considered wealthy if they own a mansion or a private jet.;∀x ((OwnsMansion(x) ∨ OwnsPrivateJet(x)) → Wealthy(x));wealthy(X) ∧ own(X, mansion) ∨ own(X, private_jet);0.0;0.75
An element is a noble gas if it has a full electron shell and exhibits low chemical reactivity.;∀x (Element(x) ∧ FullElectronShell(x) ∧ LowChemicalReactivity(x) → NobleGas(x));∀x (NobleGas(x) ↔ (FullElectronShell(x) ∧ LowChemicalReactivity(x)));0.5765283249593297;0.5625
An architect designs buildings, considers structural and aesthetic elements, and complies with regulations.;∀x∀y∀z (Architect(x) ∧ Building(y) ∧ Regulation(z) → (Designs(x, y) ∧ ConsidersElements(x) ∧ CompliesWith(x, z)));∀x (Architect(x) → Design(x, Building) ∧ Consider(x, StructuralElement) ∧ Consider(x, AestheticElement) ∧ Comply(x, Regulation));0.1904700764175944;0.203125
A beverage is classified as alcoholic if it contains ethanol and has a minimum legal drinking age.;∀x (Beverage(x) ∧ ContainsEthanol(x) ∧ HasMinimumLegalDrinkingAge(x) → Alcoholic(x));alcoholic(X) :- contains_ethanol(X), has_minimum_legal_drinking_age(X).;0.0;0.0
A lawyer represents a client in court or during negotiations.;∀x ∀y (Lawyer(x) ∧ Client(y) → (RepresentsInCourt(x, y) ∨ RepresentsDuringNegotiations(x, y)));∀x (lawyer(x) → (∃y (client(y) ∧ (court(y) ∨ negotiations(y))))).;0.36118768542859303;0.0
A type of job can be either full-time or part-time.;∀x (JobType(x) → FullTime(x) ⊕ PartTime(x));∀x (JobType(x) → (FullTime(x) ∨ PartTime(x)));0.6514613449066712;0.625
A book is written in a language and contains a collection of pages with printed text or illustrations.;∀x (Book(x) ∧ Language(x) ∧ (ContainsPrintedText(x) ∨ ContainsIllustrations(x)) → HasPages(x));∀x (Book(x) → Language(x, y) ∧ CollectionOfPages(x, z) ∧ (PrintedText(z) ∨ Illustrations(z)));0.3167221037129089;0.375
A farmer grows a crop in a particular soil type if the crop thrives in that soil and the farmer's land consists of that soil type.;∀x∀y∀z (Farmer(x) ∧ Crop(y) ∧ SoilType(z) ∧ ThrivesIn(y, z) ∧ LandConsistsOfSoilType(x, z) → Grows(x, y, z));∀x (Crop(x) → (Thrive(x, y) ∧ SoilType(y) → FarmerGrows(x, y))) ∧ ∀y (SoilType(y) → FarmerLand(y));0.25089470293063915;0.734375
A software is an operating system when it is a collection of programs, manages computer hardware and software resources, and provides an interface for users to interact with the computer and run applications.;∀x (Software(x) ∧ CollectionOfPrograms(x) ∧ ManagesComputerHardwareAndSoftwareResources(x) ∧ ProvidesInterfaceForUsersToInteractWithComputerAndRunApplications(x) → OperatingSystem(x));∀x (Software(x) ∧ Programs(x) ∧ ResourceManagement(x) ∧ UserInterface(x) ∧ ApplicationExecution(x) → OperatingSystem(x));0.5862747330289522;0.984375
